Vehicle_Model,Engine_Displacement_L,Engine_Cylinders,Transmission_Type,Drive,Fuel,Cert_Region,Veh_Class,Air_Pollution_Score,City_Mpg,Hwy_Mpg,Combined_Mpg,Greenhouse_Gas_Score,Smartway,Combined_Co2
TOYOTA Highlander,3.5,6,SemiAuto-8,2WD,Gasoline,CA,small SUV,5.0,20,27,23,5,No,391
TOYOTA Highlander,3.5,6,SemiAuto-8,2WD,Gasoline,FA,small SUV,5.0,20,27,23,5,No,391
TOYOTA Highlander,3.5,6,SemiAuto-8,4WD,Gasoline,CA,standard SUV,5.0,19,26,22,4,No,403
TOYOTA Highlander,3.5,6,SemiAuto-8,4WD,Gasoline,CA,standard SUV,5.0,20,26,22,4,No,398
TOYOTA Highlander,3.5,6,SemiAuto-8,4WD,Gasoline,FA,standard SUV,5.0,19,26,22,4,No,403
TOYOTA Highlander,3.5,6,SemiAuto-8,4WD,Gasoline,FA,standard SUV,5.0,20,26,22,4,No,398
TOYOTA Highlander AWD LE,3.5,6,SemiAuto-8,4WD,Gasoline,CA,standard SUV,5.0,20,27,23,5,No,390
TOYOTA Highlander AWD LE,3.5,6,SemiAuto-8,4WD,Gasoline,FA,standard SUV,5.0,20,27,23,5,No,390
TOYOTA Highlander Hybrid,3.5,6,SCV-6,4WD,Gasoline,CA,standard SUV,7.0,29,27,28,6,No,313
TOYOTA Highlander Hybrid,3.5,6,SCV-6,4WD,Gasoline,FA,standard SUV,7.0,29,27,28,6,No,313
TOYOTA Highlander Hybrid LE Plus,3.5,6,SCV-6,4WD,Gasoline,CA,standard SUV,7.0,30,28,29,6,No,305
TOYOTA Highlander Hybrid LE Plus,3.5,6,SCV-6,4WD,Gasoline,FA,standard SUV,7.0,30,28,29,6,No,305
TOYOTA Highlander LE/XLE/SE/LTD,3.5,6,SemiAuto-8,2WD,Gasoline,CA,small SUV,5.0,21,27,23,5,No,384
TOYOTA Highlander LE/XLE/SE/LTD,3.5,6,SemiAuto-8,2WD,Gasoline,FA,small SUV,5.0,21,27,23,5,No,384
TOYOTA Land Cruiser,5.7,8,SemiAuto-8,4WD,Gasoline,FA,standard SUV,3.0,13,18,15,2,No,595
TOYOTA Land Cruiser,5.7,8,SemiAuto-8,4WD,Gasoline,CA,standard SUV,3.0,13,18,15,2,No,595
TOYOTA Prius,1.8,4,CVT,2WD,Gasoline,CA,midsize car,7.0,54,50,52,10,Elite,170
TOYOTA Prius,1.8,4,CVT,2WD,Gasoline,FA,midsize car,7.0,54,50,52,10,Elite,170
TOYOTA Prius Eco,1.8,4,CVT,2WD,Gasoline,CA,midsize car,7.0,58,53,56,10,Elite,158
TOYOTA Prius Eco,1.8,4,CVT,2WD,Gasoline,FA,midsize car,7.0,58,53,56,10,Elite,158
TOYOTA Prius c,1.5,4,CVT,2WD,Gasoline,CA,small car,7.0,48,43,46,10,Elite,193
TOYOTA Prius c,1.5,4,CVT,2WD,Gasoline,FA,small car,7.0,48,43,46,10,Elite,193
TOYOTA RAV4,2.5,4,SemiAuto-6,2WD,Gasoline,FA,small SUV,3.0,23,29,25,5,No,349
TOYOTA RAV4,2.5,4,SemiAuto-6,2WD,Gasoline,CA,small SUV,3.0,23,29,25,5,No,349
TOYOTA RAV4,2.5,4,SemiAuto-6,4WD,Gasoline,FA,small SUV,3.0,22,28,25,5,No,357
TOYOTA RAV4,2.5,4,SemiAuto-6,4WD,Gasoline,CA,small SUV,3.0,22,28,25,5,No,357
TOYOTA RAV4 Hybrid,2.5,4,SCV-6,4WD,Gasoline,CA,small SUV,7.0,34,30,32,7,Yes,275
TOYOTA RAV4 Hybrid,2.5,4,SCV-6,4WD,Gasoline,FA,small SUV,7.0,34,30,32,7,Yes,275
TOYOTA RAV4 LE/XLE,2.5,4,SemiAuto-6,2WD,Gasoline,FA,small SUV,3.0,23,30,26,5,No,338
TOYOTA RAV4 LE/XLE,2.5,4,SemiAuto-6,2WD,Gasoline,CA,small SUV,3.0,23,30,26,5,No,338
TOYOTA RAV4 Limited,2.5,4,SemiAuto-6,4WD,Gasoline,FA,small SUV,3.0,22,28,24,5,No,363
TOYOTA RAV4 Limited,2.5,4,SemiAuto-6,4WD,Gasoline,CA,small SUV,3.0,22,28,24,5,No,363
TOYOTA Sequoia,5.7,8,SemiAuto-6,2WD,Gasoline,CA,standard SUV,5.0,13,17,15,2,No,607
TOYOTA Sequoia,5.7,8,SemiAuto-6,2WD,Gasoline,FA,standard SUV,5.0,13,17,15,2,No,607
TOYOTA Sequoia,5.7,8,SemiAuto-6,4WD,Gasoline,CA,standard SUV,5.0,13,17,14,1,No,614
TOYOTA Sequoia,5.7,8,SemiAuto-6,4WD,Gasoline,FA,standard SUV,5.0,13,17,14,1,No,614
TOYOTA Sienna,3.5,6,SemiAuto-8,2WD,Gasoline,CA,minivan,5.0,19,27,22,4,No,410
TOYOTA Sienna,3.5,6,SemiAuto-8,2WD,Gasoline,FA,minivan,5.0,19,27,22,4,No,410
TOYOTA Sienna,3.5,6,SemiAuto-8,4WD,Gasoline,CA,minivan,5.0,18,24,20,4,No,441
TOYOTA Sienna,3.5,6,SemiAuto-8,4WD,Gasoline,FA,minivan,5.0,18,24,20,4,No,441
TOYOTA Tacoma,2.7,4,SemiAuto-6,2WD,Gasoline,CA,pickup,5.0,20,23,21,4,No,422
TOYOTA Tacoma,2.7,4,SemiAuto-6,2WD,Gasoline,FA,pickup,5.0,20,23,21,4,No,422
TOYOTA Tacoma,2.7,4,SemiAuto-6,4WD,Gasoline,CA,pickup,5.0,19,22,20,4,No,441
TOYOTA Tacoma,2.7,4,SemiAuto-6,4WD,Gasoline,FA,pickup,5.0,19,22,20,4,No,441
TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,CA,pickup,5.0,17,20,18,3,No,483
TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,CA,pickup,5.0,17,21,18,3,No,494
TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,FA,pickup,5.0,17,20,18,3,No,483
TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,FA,pickup,5.0,17,21,18,3,No,494
TOYOTA Tacoma,3.5,6,SemiAuto-6,2WD,Gasoline,CA,pickup,5.0,19,24,21,4,No,431
TOYOTA Tacoma,3.5,6,SemiAuto-6,2WD,Gasoline,FA,pickup,5.0,19,24,21,4,No,431
TOYOTA Tacoma,3.5,6,SemiAuto-6,4WD,Gasoline,CA,pickup,5.0,18,22,20,4,No,452
TOYOTA Tacoma,3.5,6,SemiAuto-6,4WD,Gasoline,FA,pickup,5.0,18,22,20,4,No,452
TOYOTA Tundra,4.6,8,SemiAuto-6,2WD,Gasoline,FA,pickup,3.0,15,19,16,2,No,554
TOYOTA Tundra,4.6,8,SemiAuto-6,2WD,Gasoline,CA,pickup,3.0,15,19,16,2,No,554
TOYOTA Tundra,4.6,8,SemiAuto-6,4WD,Gasoline,FA,pickup,3.0,14,18,16,2,No,568
TOYOTA Tundra,4.6,8,SemiAuto-6,4WD,Gasoline,CA,pickup,3.0,14,18,16,2,No,568
TOYOTA Tundra,5.7,8,SemiAuto-6,2WD,Gasoline,CA,pickup,5.0,13,18,15,2,No,592
TOYOTA Tundra,5.7,8,SemiAuto-6,2WD,Gasoline,FA,pickup,5.0,13,18,15,2,No,592
TOYOTA Tundra,5.7,8,SemiAuto-6,4WD,Gasoline,CA,pickup,5.0,13,17,14,1,No,615
TOYOTA Tundra,5.7,8,SemiAuto-6,4WD,Gasoline,FA,pickup,5.0,13,17,14,1,No,615
TOYOTA Yaris,1.5,4,Auto-4,2WD,Gasoline,FA,small car,3.0,30,35,32,7,Yes,278
TOYOTA Yaris,1.5,4,Auto-4,2WD,Gasoline,CA,small car,3.0,30,35,32,7,Yes,278
TOYOTA Yaris,1.5,4,Man-5,2WD,Gasoline,FA,small car,3.0,30,36,33,8,Yes,271
TOYOTA Yaris,1.5,4,Man-5,2WD,Gasoline,CA,small car,3.0,30,36,33,8,Yes,271
TOYOTA Yaris iA,1.5,4,Man-6,2WD,Gasoline,CA,small car,3.0,30,39,34,8,Yes,264
TOYOTA Yaris iA,1.5,4,Man-6,2WD,Gasoline,FA,small car,3.0,30,39,34,8,Yes,264
TOYOTA Yaris iA,1.5,4,SemiAuto-6,2WD,Gasoline,CA,small car,3.0,32,40,35,8,Yes,249
TOYOTA Yaris iA,1.5,4,SemiAuto-6,2WD,Gasoline,FA,small car,3.0,32,40,35,8,Yes,249
VOLKSWAGEN Atlas,2.0,4,SemiAuto-8,2WD,Gasoline,CA,small SUV,3.0,22,26,24,5,No,375
VOLKSWAGEN Atlas,2.0,4,SemiAuto-8,2WD,Gasoline,FA,small SUV,3.0,22,26,24,5,No,375
VOLKSWAGEN Atlas,3.6,6,SemiAuto-8,2WD,Gasoline,CA,small SUV,5.0,18,25,20,4,No,438
VOLKSWAGEN Atlas,3.6,6,SemiAuto-8,2WD,Gasoline,FA,small SUV,5.0,18,25,20,4,No,438
VOLKSWAGEN Atlas 4Motion,3.6,6,SemiAuto-8,4WD,Gasoline,CA,small SUV,5.0,17,23,19,3,No,454
VOLKSWAGEN Atlas 4Motion,3.6,6,SemiAuto-8,4WD,Gasoline,FA,small SUV,5.0,17,23,19,3,No,454
VOLKSWAGEN Beetle,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,26,33,29,6,No,308
VOLKSWAGEN Beetle,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small car,7.0,26,33,29,6,No,308
VOLKSWAGEN Beetle Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,26,33,29,6,No,308
VOLKSWAGEN Beetle Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small car,7.0,26,33,29,6,No,308
VOLKSWAGEN Beetle Dune,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,26,34,29,6,No,305
VOLKSWAGEN Beetle Dune,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small car,7.0,26,34,29,6,No,305
VOLKSWAGEN Beetle Dune Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,26,34,29,6,No,305
VOLKSWAGEN Beetle Dune Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small car,7.0,26,34,29,6,No,305
VOLKSWAGEN GTI,2.0,4,AMS-6,2WD,Gasoline,CA,small car,7.0,24,32,27,6,No,322
VOLKSWAGEN GTI,2.0,4,AMS-6,2WD,Gasoline,FA,small car,7.0,24,32,27,6,No,322
VOLKSWAGEN GTI,2.0,4,Man-6,2WD,Gasoline,CA,small car,7.0,25,33,28,6,No,320
VOLKSWAGEN GTI,2.0,4,Man-6,2WD,Gasoline,FA,small car,7.0,25,33,28,6,No,320
VOLKSWAGEN Golf,1.8,4,Man-5,2WD,Gasoline,CA,small car,7.0,25,34,29,6,No,309
VOLKSWAGEN Golf,1.8,4,Man-5,2WD,Gasoline,FA,small car,7.0,25,34,29,6,No,309
VOLKSWAGEN Golf,1.8,4,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,24,33,28,6,No,320
VOLKSWAGEN Golf,1.8,4,SemiAuto-6,2WD,Gasoline,FA,small car,7.0,24,33,28,6,No,320
VOLKSWAGEN Golf Alltrack,1.8,4,AMS-6,4WD,Gasoline,CA,station wagon,7.0,22,30,25,5,No,354
VOLKSWAGEN Golf Alltrack,1.8,4,AMS-6,4WD,Gasoline,FA,station wagon,7.0,22,30,25,5,No,354
VOLKSWAGEN Golf Alltrack,1.8,4,Man-6,4WD,Gasoline,CA,station wagon,7.0,21,30,24,5,No,362
VOLKSWAGEN Golf Alltrack,1.8,4,Man-6,4WD,Gasoline,FA,station wagon,7.0,21,30,24,5,No,362
VOLKSWAGEN Golf R,2.0,4,AMS-7,4WD,Gasoline,FA,small car,3.0,22,29,25,5,No,354
VOLKSWAGEN Golf R,2.0,4,AMS-7,4WD,Gasoline,CA,small car,3.0,22,29,25,5,No,354
VOLKSWAGEN Golf R,2.0,4,Man-6,4WD,Gasoline,FA,small car,3.0,21,29,24,5,No,366
VOLKSWAGEN Golf R,2.0,4,Man-6,4WD,Gasoline,CA,small car,3.0,21,29,24,5,No,366
VOLKSWAGEN Golf SportWagen,1.8,4,Man-5,2WD,Gasoline,CA,station wagon,7.0,25,34,29,6,No,310
VOLKSWAGEN Golf SportWagen,1.8,4,Man-5,2WD,Gasoline,FA,station wagon,7.0,25,34,29,6,No,310
VOLKSWAGEN Golf SportWagen,1.8,4,SemiAuto-6,2WD,Gasoline,CA,station wagon,7.0,24,33,28,6,No,320
VOLKSWAGEN Golf SportWagen,1.8,4,SemiAuto-6,2WD,Gasoline,FA,station wagon,7.0,24,33,28,6,No,320
VOLKSWAGEN Golf SportWagen 4Motion,1.8,4,AMS-6,4WD,Gasoline,CA,station wagon,7.0,22,29,24,5,No,361
VOLKSWAGEN Golf SportWagen 4Motion,1.8,4,AMS-6,4WD,Gasoline,FA,station wagon,7.0,22,29,24,5,No,361
VOLKSWAGEN Golf SportWagen 4Motion,1.8,4,Man-6,4WD,Gasoline,CA,station wagon,7.0,22,31,25,5,No,351
VOLKSWAGEN Golf SportWagen 4Motion,1.8,4,Man-6,4WD,Gasoline,FA,station wagon,7.0,22,31,25,5,No,351
VOLKSWAGEN Jetta,1.4,4,Man-5,2WD,Gasoline,FA,small car,3.0,28,40,33,8,Yes,271
VOLKSWAGEN Jetta,1.4,4,Man-5,2WD,Gasoline,CA,small car,3.0,28,40,33,8,Yes,271
VOLKSWAGEN Jetta,1.4,4,SemiAuto-6,2WD,Gasoline,CA,small car,5.0,28,38,32,7,Yes,282
VOLKSWAGEN Jetta,1.4,4,SemiAuto-6,2WD,Gasoline,FA,small car,5.0,28,38,32,7,Yes,282
VOLKSWAGEN Jetta,1.8,4,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,24,33,28,6,No,321
VOLKSWAGEN Jetta,1.8,4,SemiAuto-6,2WD,Gasoline,FA,small car,7.0,24,33,28,6,No,321
VOLKSWAGEN Jetta,2.0,4,AMS-6,2WD,Gasoline,CA,small car,7.0,24,33,27,6,No,326
VOLKSWAGEN Jetta,2.0,4,AMS-6,2WD,Gasoline,FA,small car,7.0,24,33,27,6,No,326
VOLKSWAGEN Passat,2.0,4,SemiAuto-6,2WD,Gasoline,CA,midsize car,7.0,25,36,29,6,No,302
VOLKSWAGEN Passat,2.0,4,SemiAuto-6,2WD,Gasoline,FA,midsize car,7.0,25,36,29,6,No,302
VOLKSWAGEN Passat,3.6,6,AMS-6,2WD,Gasoline,FA,midsize car,3.0,19,28,22,4,No,396
VOLKSWAGEN Passat,3.6,6,AMS-6,2WD,Gasoline,CA,midsize car,3.0,19,28,22,4,No,396
VOLKSWAGEN Tiguan,2.0,4,SemiAuto-8,2WD,Gasoline,CA,small SUV,7.0,22,27,24,5,No,368
VOLKSWAGEN Tiguan,2.0,4,SemiAuto-8,2WD,Gasoline,FA,small SUV,7.0,22,27,24,5,No,368
VOLKSWAGEN Tiguan 4Motion,2.0,4,SemiAuto-8,4WD,Gasoline,CA,small SUV,7.0,21,27,23,5,No,382
VOLKSWAGEN Tiguan 4Motion,2.0,4,SemiAuto-8,4WD,Gasoline,FA,small SUV,7.0,21,27,23,5,No,382
VOLKSWAGEN Tiguan Limited,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small SUV,3.0,20,26,23,5,No,391
VOLKSWAGEN Tiguan Limited,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small SUV,3.0,20,26,23,5,No,391
VOLKSWAGEN Tiguan Limited 4Motion,2.0,4,SemiAuto-6,4WD,Gasoline,FA,small SUV,3.0,19,25,22,4,No,407
VOLKSWAGEN Tiguan Limited 4Motion,2.0,4,SemiAuto-6,4WD,Gasoline,CA,small SUV,3.0,19,25,22,4,No,407
VOLVO S60,2.0,4,SemiAuto-8,2WD,Gasoline,CA,small car,7.0,25,36,29,6,No,304
VOLVO S60,2.0,4,SemiAuto-8,2WD,Gasoline,FA,small car,7.0,25,36,29,6,No,304
VOLVO S60,2.0,4,SemiAuto-8,4WD,Gasoline,CA,small car,3.0,22,32,26,5,No,345
VOLVO S60,2.0,4,SemiAuto-8,4WD,Gasoline,CA,small car,3.0,22,33,26,5,No,338
VOLVO S60,2.0,4,SemiAuto-8,4WD,Gasoline,FA,small car,3.0,22,32,26,5,No,345
VOLVO S60,2.0,4,SemiAuto-8,4WD,Gasoline,FA,small car,3.0,22,33,26,5,No,338
VOLVO S60 CC,2.0,4,SemiAuto-8,4WD,Gasoline,CA,small car,3.0,22,30,25,5,No,354
VOLVO S60 CC,2.0,4,SemiAuto-8,4WD,Gasoline,FA,small car,3.0,22,30,25,5,No,354
VOLVO S60 Inscription,2.0,4,SemiAuto-8,2WD,Gasoline,CA,small car,3.0,25,36,29,6,No,304
VOLVO S60 Inscription,2.0,4,SemiAuto-8,2WD,Gasoline,FA,small car,3.0,25,36,29,6,No,304
VOLVO S60 Inscription,2.0,4,SemiAuto-8,4WD,Gasoline,CA,small car,3.0,22,33,26,5,No,338
VOLVO S60 Inscription,2.0,4,SemiAuto-8,4WD,Gasoline,FA,small car,3.0,22,33,26,5,No,338
VOLVO S60 Polestar,2.0,4,SemiAuto-8,4WD,Gasoline,CA,small car,1.0,20,27,22,4,No,393
VOLVO S60 Polestar,2.0,4,SemiAuto-8,4WD,Gasoline,FA,small car,1.0,20,27,22,4,No,393
VOLVO S90,2.0,4,SemiAuto-8,2WD,Gasoline,CA,midsize car,3.0,24,34,27,6,No,322
VOLVO S90,2.0,4,SemiAuto-8,2WD,Gasoline,FA,midsize car,3.0,24,34,27,6,No,322
VOLVO S90,2.0,4,SemiAuto-8,4WD,Gasoline,CA,midsize car,3.0,22,31,25,5,No,354
VOLVO S90,2.0,4,SemiAuto-8,4WD,Gasoline,CA,midsize car,3.0,23,32,26,5,No,340
VOLVO S90,2.0,4,SemiAuto-8,4WD,Gasoline,FA,midsize car,3.0,22,31,25,5,No,354
VOLVO S90,2.0,4,SemiAuto-8,4WD,Gasoline,FA,midsize car,3.0,23,32,26,5,No,340
VOLVO S90,2.0,4,SemiAuto-8,4WD,Gasoline,CA,midsize car,5.0,23,32,26,5,No,340
VOLVO S90,2.0,4,SemiAuto-8,4WD,Gasoline,FA,midsize car,5.0,23,32,26,5,No,340
VOLVO S90,2.0,4,SemiAuto-8,4WD,Gasoline,CA,midsize car,5.0,22,31,25,5,No,354
VOLVO S90,2.0,4,SemiAuto-8,4WD,Gasoline,FA,midsize car,5.0,22,31,25,5,No,354
VOLVO V60,2.0,4,SemiAuto-8,2WD,Gasoline,CA,station wagon,3.0,25,36,29,6,No,304
VOLVO V60,2.0,4,SemiAuto-8,2WD,Gasoline,FA,station wagon,3.0,25,36,29,6,No,304
VOLVO V60,2.0,4,SemiAuto-8,4WD,Gasoline,CA,station wagon,3.0,22,32,26,5,No,345
VOLVO V60,2.0,4,SemiAuto-8,4WD,Gasoline,CA,station wagon,3.0,22,33,26,5,No,338
VOLVO V60,2.0,4,SemiAuto-8,4WD,Gasoline,FA,station wagon,3.0,22,32,26,5,No,345
VOLVO V60,2.0,4,SemiAuto-8,4WD,Gasoline,FA,station wagon,3.0,22,33,26,5,No,338
VOLVO V60 CC,2.0,4,SemiAuto-8,4WD,Gasoline,CA,station wagon,3.0,22,30,25,5,No,354
VOLVO V60 CC,2.0,4,SemiAuto-8,4WD,Gasoline,FA,station wagon,3.0,22,30,25,5,No,354
VOLVO V60 Polestar,2.0,4,SemiAuto-8,4WD,Gasoline,CA,station wagon,1.0,20,27,22,4,No,393
VOLVO V60 Polestar,2.0,4,SemiAuto-8,4WD,Gasoline,FA,station wagon,1.0,20,27,22,4,No,393
VOLVO V90,2.0,4,SemiAuto-8,2WD,Gasoline,CA,station wagon,5.0,24,34,27,6,No,322
VOLVO V90,2.0,4,SemiAuto-8,2WD,Gasoline,FA,station wagon,5.0,24,34,27,6,No,322
VOLVO V90,2.0,4,SemiAuto-8,4WD,Gasoline,CA,station wagon,5.0,22,31,25,5,No,354
VOLVO V90,2.0,4,SemiAuto-8,4WD,Gasoline,FA,station wagon,5.0,22,31,25,5,No,354
VOLVO V90 CC,2.0,4,SemiAuto-8,4WD,Gasoline,CA,station wagon,5.0,23,31,26,5,No,344
VOLVO V90 CC,2.0,4,SemiAuto-8,4WD,Gasoline,FA,station wagon,5.0,23,31,26,5,No,344
VOLVO V90 CC,2.0,4,SemiAuto-8,4WD,Gasoline,CA,station wagon,5.0,22,29,25,5,No,361
VOLVO V90 CC,2.0,4,SemiAuto-8,4WD,Gasoline,FA,station wagon,5.0,22,29,25,5,No,361
VOLVO XC60,2.0,4,SemiAuto-8,4WD,Gasoline,CA,small SUV,5.0,22,28,24,5,No,367
VOLVO XC60,2.0,4,SemiAuto-8,4WD,Gasoline,FA,small SUV,5.0,22,28,24,5,No,367
VOLVO XC60,2.0,4,SemiAuto-8,4WD,Gasoline,CA,small SUV,5.0,21,27,23,5,No,385
VOLVO XC60,2.0,4,SemiAuto-8,4WD,Gasoline,FA,small SUV,5.0,21,27,23,5,No,385
VOLVO XC90,2.0,4,SemiAuto-8,2WD,Gasoline,CA,standard SUV,5.0,22,29,25,5,No,353
VOLVO XC90,2.0,4,SemiAuto-8,2WD,Gasoline,FA,standard SUV,5.0,22,29,25,5,No,353
VOLVO XC90,2.0,4,SemiAuto-8,4WD,Gasoline,CA,standard SUV,5.0,22,28,24,5,No,365
VOLVO XC90,2.0,4,SemiAuto-8,4WD,Gasoline,FA,standard SUV,5.0,22,28,24,5,No,365
VOLVO XC90,2.0,4,SemiAuto-8,4WD,Gasoline,CA,standard SUV,5.0,20,27,23,5,No,394
VOLVO XC90,2.0,4,SemiAuto-8,4WD,Gasoline,FA,standard SUV,5.0,20,27,23,5,No,394
AUDI A3 e-tron,1.4,4,AMS-6,2WD,Gasoline,CA,small car,7.0,34,39,36,10,Elite,150
AUDI A3 e-tron,1.4,4,AMS-6,2WD,Gasoline,FA,small car,7.0,34,39,36,10,Elite,150
BMW 330e,2.0,4,SemiAuto-8,2WD,Gasoline,CA,small car,3.0,28,34,30,10,Yes,189
BMW 330e,2.0,4,SemiAuto-8,2WD,Gasoline,FA,small car,3.0,28,34,30,10,Yes,189
BMW 530e,2.0,4,SemiAuto-8,2WD,Gasoline,CA,small car,7.0,27,31,29,10,Elite,193
BMW 530e,2.0,4,SemiAuto-8,2WD,Gasoline,FA,small car,7.0,27,31,29,10,Elite,193
BMW 530e,2.0,4,SemiAuto-8,4WD,Gasoline,CA,small car,7.0,27,31,28,10,Elite,200
BMW 530e,2.0,4,SemiAuto-8,4WD,Gasoline,FA,small car,7.0,27,31,28,10,Elite,200
BMW 740e,2.0,4,SemiAuto-8,4WD,Gasoline,CA,large car,3.0,25,29,27,9,Yes,214
BMW 740e,2.0,4,SemiAuto-8,4WD,Gasoline,FA,large car,3.0,25,29,27,9,Yes,214
BMW X5 xDrive40e,2.0,4,SemiAuto-8,4WD,Gasoline,FA,standard SUV,3.0,23,25,24,8,Yes,248
BMW X5 xDrive40e,2.0,4,SemiAuto-8,4WD,Gasoline,CA,standard SUV,3.0,23,25,24,8,Yes,248
BMW i3 (94Ah),0.6,2,Auto-1,2WD,Gasoline,CA,small car,7.0,36,33,35,10,Elite,29
BMW i3 (94Ah),0.6,2,Auto-1,2WD,Gasoline,FA,small car,7.0,36,33,35,10,Elite,29
BMW i3s (94Ah),0.6,2,Auto-1,2WD,Gasoline,CA,small car,7.0,36,33,35,10,Elite,29
BMW i3s (94Ah),0.6,2,Auto-1,2WD,Gasoline,FA,small car,7.0,36,33,35,10,Elite,29
CADILLAC CT6 Plug-In,2.0,4,CVT,2WD,Gasoline,CA,midsize car,3.0,23,29,25,10,Yes,144
CADILLAC CT6 Plug-In,2.0,4,CVT,2WD,Gasoline,FA,midsize car,3.0,23,29,25,10,Yes,144
CHEVROLET Impala,3.6,6,SemiAuto-6,2WD,Ethanol,CA,large car,5.0,14,20,16,4,No,394
CHEVROLET Impala,3.6,6,SemiAuto-6,2WD,Ethanol,FA,large car,5.0,14,20,16,4,No,394
CHEVROLET Silverado 15,4.3,6,Auto-6,2WD,Ethanol,CA,pickup,5.0,12,16,14,4,No,457
CHEVROLET Silverado 15,4.3,6,Auto-6,2WD,Ethanol,FA,pickup,5.0,12,16,14,4,No,457
CHEVROLET Silverado 15,4.3,6,Auto-6,4WD,Ethanol,CA,pickup,5.0,12,15,13,3,No,476
CHEVROLET Silverado 15,4.3,6,Auto-6,4WD,Ethanol,FA,pickup,5.0,12,15,13,3,No,476
CHEVROLET Silverado 15,5.3,8,Auto-6,2WD,Ethanol,CA,pickup,3.0,12,17,14,3,No,455
CHEVROLET Silverado 15,5.3,8,Auto-6,2WD,Ethanol,FA,pickup,3.0,12,17,14,3,No,455
CHEVROLET Silverado 15,5.3,8,Auto-6,4WD,Ethanol,CA,pickup,3.0,11,16,13,3,No,489
CHEVROLET Silverado 15,5.3,8,Auto-6,4WD,Ethanol,FA,pickup,3.0,11,16,13,3,No,489
CHEVROLET Suburban 1500,5.3,8,Auto-6,2WD,Ethanol,CA,standard SUV,3.0,12,17,14,3,No,443
CHEVROLET Suburban 1500,5.3,8,Auto-6,2WD,Ethanol,FA,standard SUV,3.0,12,17,14,3,No,443
CHEVROLET Suburban 1500,5.3,8,Auto-6,4WD,Ethanol,CA,standard SUV,3.0,11,15,12,3,No,515
CHEVROLET Suburban 1500,5.3,8,Auto-6,4WD,Ethanol,FA,standard SUV,3.0,11,15,12,3,No,515
CHEVROLET Tahoe 1500,5.3,8,Auto-6,2WD,Ethanol,CA,standard SUV,3.0,12,17,14,3,No,443
CHEVROLET Tahoe 1500,5.3,8,Auto-6,2WD,Ethanol,FA,standard SUV,3.0,12,17,14,3,No,443
CHEVROLET Tahoe 1500,5.3,8,Auto-6,4WD,Ethanol,CA,standard SUV,3.0,11,16,13,3,No,482
CHEVROLET Tahoe 1500,5.3,8,Auto-6,4WD,Ethanol,FA,standard SUV,3.0,11,16,13,3,No,482
CHEVROLET Volt,1.5,4,CVT,2WD,Gasoline,CA,small car,3.0,43,42,42,10,Yes,51
CHEVROLET Volt,1.5,4,CVT,2WD,Gasoline,FA,small car,3.0,43,42,42,10,Yes,51
CHEVROLET Volt,1.5,4,CVT,2WD,Gasoline,CA,small car,7.0,43,42,42,10,Elite,51
CHEVROLET Volt,1.5,4,CVT,2WD,Gasoline,FA,small car,7.0,43,42,42,10,Elite,51
CHRYSLER 300,3.6,6,Auto-8,2WD,Ethanol,CA,large car,3.0,14,22,17,5,No,376
CHRYSLER 300,3.6,6,Auto-8,2WD,Ethanol,FA,large car,3.0,14,22,17,5,No,376
CHRYSLER 300,3.6,6,Auto-8,4WD,Ethanol,CA,large car,3.0,13,20,16,4,No,399
CHRYSLER 300,3.6,6,Auto-8,4WD,Ethanol,FA,large car,3.0,13,20,16,4,No,399
CHRYSLER Pacifica Hybrid,3.6,6,CVT,2WD,Gasoline,CA,minivan,7.0,32,33,32,10,Elite,106
CHRYSLER Pacifica Hybrid,3.6,6,CVT,2WD,Gasoline,FA,minivan,7.0,32,33,32,10,Elite,106
DODGE Charger,3.6,6,Auto-8,2WD,Ethanol,CA,large car,3.0,14,22,17,5,No,376
DODGE Charger,3.6,6,Auto-8,2WD,Ethanol,FA,large car,3.0,14,22,17,5,No,376
DODGE Charger,3.6,6,Auto-8,4WD,Ethanol,CA,large car,3.0,13,20,16,4,No,399
DODGE Charger,3.6,6,Auto-8,4WD,Ethanol,FA,large car,3.0,13,20,16,4,No,399
DODGE Grand Caravan,3.6,6,Auto-6,2WD,Ethanol,FA,minivan,3.0,12,18,14,4,No,440
DODGE Journey,3.6,6,Auto-6,2WD,Ethanol,FA,small SUV,3.0,12,18,14,3,No,440
